keyword_id,关键词,开始时间,结束时间,游戏,弹出PV,弹出IP,注册人数,激活人数,有效人数,次留人数,二登人数,活跃人数,总充值人数,总充值,新充值人数,新充值,注册转换率,激活率,有效率,次留率,二登率,活跃率
1468580,萌娘三国演义,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1472071,隆中,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462416,开心麻将,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1475617,战略游戏单机,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462636,忍者疾风传,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477865,p最新游戏列表,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462852,嘻游记,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478702,p水浒网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463113,战将Online,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484347,p三国志官网,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463363,飘渺西游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1360510,大皇帝论坛,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559071,真 三国无双,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463541,红色警报,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485064,三国群英传7官网,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463783,龙灵,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1453032,西游网页游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465509,群英斗,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455130,卡牌类网页游戏,2015-01-19,2015-01-19,大皇帝,0,0,0,0,0,0,0,0,1,100.00,0,0,--,--,--,--,--,--
1465891,方便面三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559635,三国单机游戏下载大全中文版下载,2015-01-19,2015-01-19,大皇帝,6,6,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467047,三国志12单机版下载,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462157,宠物小精灵,2015-01-19,2015-01-19,大皇帝,12,12,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1527867,梦回三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1468769,枭雄,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462311,捍卫钓鱼岛,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1473070,猛汉,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462460,龙枪,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477372,p三国的网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462687,神煌,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478070,p最新闯关游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462914,新仙剑奇侠传Online,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478779,p枪战网络游戏,2015-01-19,2015-01-19,大皇帝,7,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463184,星魂传说,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484509,p战略游戏单机,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463396,明星大亨,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559121,网游之三国无双5200,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463569,富甲西游网页版,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1446850,qq页游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559174,三国群英传3加强版,2015-01-19,2015-01-19,大皇帝,6,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463811,全民水浒,2015-01-19,2015-01-19,大皇帝,11,8,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1453901,双人网页游戏大全,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465562,雄霸天下,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455856,横版游戏排行,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485971,傲视三国,2015-01-19,2015-01-19,大皇帝,5,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466041,三国群英传2单机版,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457560,pc游戏下载,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559655,三国演义游戏官网,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467406,最早的三国志游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462206,弹道,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1527902,战略三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1469272,三国霸主公孙康,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1473826,格斗三国,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462527,迷宫,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477645,p最新网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462762,坦克大战3D,2015-01-19,2015-01-19,大皇帝,19,17,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478161,p最流行的游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478864,p客户端游戏,2015-01-19,2015-01-19,大皇帝,19,19,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463219,武侠风云,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484562,三国无双7,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463415,梦幻奇游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1434793,三国的网页游戏,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559459,真三国无双7吕玲绮秘武,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463622,蛋蛋龙,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1447416,2144网页游戏平台,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559267,三国群英传官方网站,2015-01-19,2015-01-19,大皇帝,4,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1454468,全职高手,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485620,三国志2014,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465616,永恒星语web,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1456610,国战游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466131,三国群英传7下载中文版,2015-01-19,2015-01-19,大皇帝,11,10,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457751,3d射击游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559670,三国战纪游戏单机版,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1467484,三国志13什么时候出,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462231,多克多比,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1527947,三国风云2,2015-01-19,2015-01-19,大皇帝,4,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1469952,汉高祖刘邦,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462371,将军,2015-01-19,2015-01-19,大皇帝,8,6,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462548,摩登城市,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477761,pqq页游,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462791,图腾王,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463001,斩龙,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463044,争锋OL,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1479066,p好玩的游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463287,食神小当家,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484602,三国无双5猛将传,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463461,篮球江湖,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1436859,三国网游排行榜,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463667,飚马OnWeb,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1449121,最新的免费网络游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485218,p三国群英传6,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465100,达人麻将,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465747,诸子百家,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1456813,动作游戏单机,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559595,单机三国游戏大全,2015-01-19,2015-01-19,大皇帝,5,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466664,三国志游戏大全,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462080,QQ天堂岛,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1486430,罗马2全面战争,2015-01-19,2015-01-19,大皇帝,14,12,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1468507,恶汉,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462279,富豪传奇,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462399,决斗国度,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1475375,好玩的战略单机游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462624,热血海贼王,2015-01-19,2015-01-19,大皇帝,25,25,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477850,p最新战棋游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462830,武将杀,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478457,p舞蹈类的游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478661,p网络最新游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463086,诸神的黄昏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484245,p三国群英传5,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1360423,大皇帝游戏,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559025,网游之三国无双,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463524,黄金时代,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1558933,单机卡牌游戏排行榜,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463778,卡牌三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1452464,页游新服开服表,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455024,篮球网页游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485714,天天三国志电脑版,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465866,西游战记,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1456913,大型网游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559626,三国策略类单机游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1466769,英雄三国官网,2015-01-19,2015-01-19,大皇帝,24,23,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462126,兵临城下2,2015-01-19,2015-01-19,大皇帝,0,0,0,0,0,0,0,0,1,800.00,0,0,--,--,--,--,--,--
1486455,战争之王,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1468634,三国神隐记,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462296,怪兽总动员,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477308,p策略游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462667,杀破狼,2015-01-19,2015-01-19,大皇帝,5,5,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477964,p最新体育游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462898,小小阿狸,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478725,p射击网页游戏,2015-01-19,2015-01-19,大皇帝,8,8,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463136,永恒之剑,2015-01-19,2015-01-19,大皇帝,4,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484471,p制霸三国官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463372,娜娜米米,2015-01-19,2015-01-19,大皇帝,4,4,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559086,三国无双大蛇,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463555,海狼,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1446700,战棋类网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485211,三国群英传网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1453484,网页游戏公益服,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465531,坦克风云,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455463,江湖游戏官网,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485766,p三国志13,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465924,帝国终极争霸,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457351,爱六娃网页游戏平台,2015-01-19,2015-01-19,大皇帝,3,3,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559645,三国题材游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462161,楚汉传奇,2015-01-19,2015-01-19,大皇帝,11,11,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1527886,三国全明星,2015-01-19,2015-01-19,大皇帝,2,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1468921,大凤雏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462322,胡莱西游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1473217,三国梦幻,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462499,萌三国,2015-01-19,2015-01-19,大皇帝,7,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477406,p战国的游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462711,神座,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478083,p最新变态页游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462923,星神召唤,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478802,p能结婚的游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463200,香帅传奇,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1484554,p页游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463404,谜奇国度,2015-01-19,2015-01-19,大皇帝,6,6,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1434717,战争网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559410,真三国无双7官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1446853,qq网络游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1463818,啪啪三国,2015-01-19,2015-01-19,大皇帝,19,18,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1454125,射击网页游戏,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1485395,三国志官网,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1465588,七雄Q传,2015-01-19,2015-01-19,大皇帝,17,16,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1455945,好玩页游,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1558975,全面战争三国2.0,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1457635,5599网页游戏,2015-01-19,2015-01-19,大皇帝,6,6,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1559662,三国游戏单机版下载,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1527922,九州三国,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1469701,云龙,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462348,火影无双,2015-01-19,2015-01-19,大皇帝,7,7,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462538,名将志,2015-01-19,2015-01-19,大皇帝,2,2,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1477723,p火爆网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1462771,天空之舞,2015-01-19,2015-01-19,大皇帝,10,10,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
1478207,p最好的战棋,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,1,100.00,0,0,0%,--,--,--,--,--
1462971,异世邪君,2015-01-19,2015-01-19,大皇帝,1,1,0,0,0,0,0,0,0,0.00,0,0,0%,--,--,--,--,--
